,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 18:11:00,-1.488888888888889,17.11111111111111,-18.08888888888889,-5.733333333333333,-13.88888888888889,-15.177777777777777,7.844444444444444,23.0,14.844444444444445,10.666666666666666,-2.933333333333333,-13.511111111111111
2020-09-23 18:12:00,-1.6,16.955555555555556,-18.22222222222222,-5.644444444444445,-13.822222222222223,-15.28888888888889,7.844444444444444,23.22222222222222,14.822222222222223,10.755555555555556,-3.0,-13.488888888888889
2020-09-23 18:13:00,-1.711111111111111,16.822222222222223,-18.377777777777776,-5.6,-13.777777777777779,-15.377777777777778,7.8,23.466666666666665,14.8,10.88888888888889,-3.111111111111111,-13.444444444444445
2020-09-23 18:14:00,-1.8,16.666666666666668,-18.511111111111113,-5.5777777777777775,-13.755555555555556,-15.444444444444445,7.733333333333333,23.666666666666668,14.755555555555556,11.022222222222222,-3.2666666666666666,-13.422222222222222
2020-09-23 18:15:00,-1.9111111111111112,16.488888888888887,-18.644444444444446,-5.5777777777777775,-13.733333333333333,-15.533333333333333,7.711111111111111,23.844444444444445,14.733333333333333,11.133333333333333,-3.422222222222222,-13.377777777777778
2020-09-23 18:16:00,-2.0444444444444443,16.288888888888888,-18.8,-5.5777777777777775,-13.71111111111111,-15.622222222222222,7.733333333333333,24.0,14.666666666666666,11.28888888888889,-3.6,-13.355555555555556
2020-09-23 18:17:00,-2.1777777777777776,16.133333333333333,-19.0,-5.5777777777777775,-13.688888888888888,-15.733333333333333,7.733333333333333,24.133333333333333,14.6,11.422222222222222,-3.8,-13.333333333333334
2020-09-23 18:18:00,-2.311111111111111,15.933333333333334,-19.2,-5.622222222222222,-13.688888888888888,-15.822222222222223,7.7555555555555555,24.266666666666666,14.533333333333333,11.533333333333333,-4.0,-13.28888888888889
2020-09-23 18:19:00,-2.4444444444444446,15.733333333333333,-19.4,-5.666666666666667,-13.71111111111111,-15.88888888888889,7.733333333333333,24.4,14.488888888888889,11.644444444444444,-4.155555555555556,-13.222222222222221
2020-09-23 18:20:00,-2.6,15.555555555555555,-19.6,-5.733333333333333,-13.71111111111111,-15.955555555555556,7.733333333333333,24.555555555555557,14.444444444444445,11.777777777777779,-4.311111111111111,-13.2
2020-09-23 18:21:00,-2.7777777777777777,15.4,-19.8,-5.8,-13.755555555555556,-16.022222222222222,7.711111111111111,24.711111111111112,14.422222222222222,11.911111111111111,-4.444444444444445,-13.155555555555555
2020-09-23 18:22:00,-2.933333333333333,15.244444444444444,-20.0,-5.844444444444444,-13.8,-16.11111111111111,7.666666666666667,24.844444444444445,14.4,12.044444444444444,-4.5777777777777775,-13.088888888888889
2020-09-23 18:23:00,-3.111111111111111,15.088888888888889,-20.2,-5.933333333333334,-13.822222222222223,-16.177777777777777,7.6,24.977777777777778,14.4,12.133333333333333,-4.666666666666667,-13.044444444444444
2020-09-23 18:24:00,-3.2666666666666666,14.911111111111111,-20.42222222222222,-6.0,-13.88888888888889,-16.288888888888888,7.533333333333333,25.11111111111111,14.422222222222222,12.222222222222221,-4.7555555555555555,-13.0
2020-09-23 18:25:00,-3.466666666666667,14.733333333333333,-20.666666666666668,-6.044444444444444,-13.933333333333334,-16.42222222222222,7.466666666666667,25.266666666666666,14.466666666666667,12.311111111111112,-4.844444444444444,-12.955555555555556
2020-09-23 18:26:00,-3.6666666666666665,14.533333333333333,-20.91111111111111,-6.066666666666666,-13.977777777777778,-16.57777777777778,7.377777777777778,25.4,14.488888888888889,12.4,-4.911111111111111,-12.911111111111111
2020-09-23 18:27:00,-3.888888888888889,14.333333333333334,-21.177777777777777,-6.111111111111111,-13.977777777777778,-16.755555555555556,7.288888888888889,25.533333333333335,14.511111111111111,12.488888888888889,-4.955555555555556,-12.866666666666667
2020-09-23 18:28:00,-4.133333333333334,14.133333333333333,-21.444444444444443,-6.133333333333334,-13.955555555555556,-16.933333333333334,7.177777777777778,25.644444444444446,14.511111111111111,12.6,-5.044444444444444,-12.822222222222223
2020-09-23 18:29:00,-4.355555555555555,13.911111111111111,-21.711111111111112,-6.111111111111111,-13.933333333333334,-17.11111111111111,7.066666666666666,25.755555555555556,14.488888888888889,12.688888888888888,-5.133333333333334,-12.822222222222223
2020-09-23 18:30:00,-4.622222222222222,13.688888888888888,-21.955555555555556,-6.088888888888889,-13.911111111111111,-17.31111111111111,6.955555555555556,25.844444444444445,14.422222222222222,12.777777777777779,-5.2444444444444445,-12.844444444444445
2020-09-23 18:31:00,-4.911111111111111,13.488888888888889,-22.2,-6.111111111111111,-13.911111111111111,-17.555555555555557,6.844444444444444,25.933333333333334,14.333333333333334,12.844444444444445,-5.377777777777778,-12.866666666666667
2020-09-23 18:32:00,-5.2,13.28888888888889,-22.444444444444443,-6.133333333333334,-13.911111111111111,-17.8,6.7555555555555555,26.044444444444444,14.222222222222221,12.911111111111111,-5.488888888888889,-12.88888888888889
2020-09-23 18:33:00,-5.511111111111111,13.066666666666666,-22.68888888888889,-6.177777777777778,-13.911111111111111,-18.044444444444444,6.711111111111111,26.177777777777777,14.11111111111111,12.955555555555556,-5.555555555555555,-12.933333333333334
2020-09-23 18:34:00,-5.822222222222222,12.88888888888889,-22.88888888888889,-6.2,-13.911111111111111,-18.333333333333332,6.711111111111111,26.31111111111111,13.977777777777778,12.977777777777778,-5.6,-13.0
2020-09-23 18:35:00,-6.177777777777778,12.666666666666666,-23.08888888888889,-6.177777777777778,-13.955555555555556,-18.622222222222224,6.733333333333333,26.4,13.844444444444445,13.0,-5.688888888888889,-13.066666666666666
2020-09-23 18:36:00,-6.511111111111111,12.488888888888889,-23.288888888888888,-6.111111111111111,-14.0,-18.88888888888889,6.8,26.466666666666665,13.666666666666666,13.0,-5.777777777777778,-13.088888888888889
2020-09-23 18:37:00,-6.8,12.333333333333334,-23.533333333333335,-6.044444444444444,-14.044444444444444,-19.2,6.866666666666666,26.511111111111113,13.511111111111111,13.0,-5.888888888888889,-13.133333333333333
2020-09-23 18:38:00,-7.088888888888889,12.133333333333333,-23.77777777777778,-5.955555555555556,-14.066666666666666,-19.466666666666665,6.911111111111111,26.57777777777778,13.333333333333334,12.977777777777778,-6.0,-13.2
2020-09-23 18:39:00,-7.377777777777778,11.911111111111111,-24.0,-5.822222222222222,-14.066666666666666,-19.68888888888889,6.933333333333334,26.666666666666668,13.155555555555555,12.977777777777778,-6.133333333333334,-13.28888888888889
2020-09-23 18:40:00,-7.644444444444445,11.71111111111111,-24.22222222222222,-5.711111111111111,-14.066666666666666,-19.88888888888889,6.955555555555556,26.755555555555556,13.0,13.022222222222222,-6.288888888888889,-13.355555555555556
2020-09-23 18:41:00,-7.911111111111111,11.555555555555555,-24.444444444444443,-5.6,-14.044444444444444,-20.11111111111111,6.955555555555556,26.822222222222223,12.822222222222223,13.022222222222222,-6.444444444444445,-13.422222222222222
2020-09-23 18:42:00,-8.2,11.422222222222222,-24.644444444444446,-5.533333333333333,-14.022222222222222,-20.333333333333332,6.955555555555556,26.91111111111111,12.644444444444444,13.066666666666666,-6.6,-13.488888888888889
2020-09-23 18:43:00,-8.488888888888889,11.266666666666667,-24.8,-5.466666666666667,-14.0,-20.57777777777778,6.933333333333334,27.0,12.488888888888889,13.11111111111111,-6.733333333333333,-13.577777777777778
2020-09-23 18:44:00,-8.777777777777779,11.11111111111111,-24.933333333333334,-5.444444444444445,-13.977777777777778,-20.844444444444445,6.911111111111111,27.11111111111111,12.355555555555556,13.155555555555555,-6.911111111111111,-13.71111111111111
2020-09-23 18:45:00,-9.066666666666666,10.955555555555556,-25.044444444444444,-5.4222222222222225,-13.933333333333334,-21.08888888888889,6.866666666666666,27.266666666666666,12.2,13.222222222222221,-7.066666666666666,-13.822222222222223
2020-09-23 18:46:00,-9.333333333333334,10.777777777777779,-25.11111111111111,-5.4,-13.88888888888889,-21.288888888888888,6.777777777777778,27.444444444444443,12.066666666666666,13.244444444444444,-7.2444444444444445,-13.955555555555556
2020-09-23 18:47:00,-9.6,10.6,-25.177777777777777,-5.355555555555555,-13.866666666666667,-21.466666666666665,6.711111111111111,27.622222222222224,11.933333333333334,13.266666666666667,-7.4,-14.088888888888889
2020-09-23 18:48:00,-9.866666666666667,10.422222222222222,-25.244444444444444,-5.333333333333333,-13.866666666666667,-21.644444444444446,6.644444444444445,27.822222222222223,11.822222222222223,13.266666666666667,-7.555555555555555,-14.222222222222221
2020-09-23 18:49:00,-10.133333333333333,10.28888888888889,-25.333333333333332,-5.333333333333333,-13.88888888888889,-21.822222222222223,6.5777777777777775,28.0,11.71111111111111,13.311111111111112,-7.711111111111111,-14.311111111111112
2020-09-23 18:50:00,-10.422222222222222,10.11111111111111,-25.42222222222222,-5.355555555555555,-13.866666666666667,-22.0,6.511111111111111,28.177777777777777,11.644444444444444,13.333333333333334,-7.822222222222222,-14.4
2020-09-23 18:51:00,-10.666666666666666,9.977777777777778,-25.555555555555557,-5.4222222222222225,-13.866666666666667,-22.2,6.444444444444445,28.333333333333332,11.577777777777778,13.355555555555556,-7.933333333333334,-14.488888888888889
2020-09-23 18:52:00,-10.911111111111111,9.866666666666667,-25.666666666666668,-5.488888888888889,-13.88888888888889,-22.4,6.355555555555555,28.466666666666665,11.511111111111111,13.377777777777778,-8.066666666666666,-14.577777777777778
2020-09-23 18:53:00,-11.177777777777777,9.733333333333333,-25.755555555555556,-5.555555555555555,-13.911111111111111,-22.6,6.2444444444444445,28.6,11.444444444444445,13.4,-8.2,-14.644444444444444
2020-09-23 18:54:00,-11.422222222222222,9.577777777777778,-25.866666666666667,-5.622222222222222,-13.88888888888889,-22.8,6.133333333333334,28.733333333333334,11.4,13.422222222222222,-8.311111111111112,-14.733333333333333
2020-09-23 18:55:00,-11.666666666666666,9.422222222222222,-25.933333333333334,-5.711111111111111,-13.844444444444445,-23.0,6.022222222222222,28.844444444444445,11.311111111111112,13.488888888888889,-8.4,-14.777777777777779
2020-09-23 18:56:00,-11.88888888888889,9.266666666666667,-26.022222222222222,-5.822222222222222,-13.822222222222223,-23.2,5.933333333333334,28.977777777777778,11.244444444444444,13.577777777777778,-8.466666666666667,-14.822222222222223
2020-09-23 18:57:00,-12.066666666666666,9.088888888888889,-26.155555555555555,-5.955555555555556,-13.8,-23.355555555555554,5.888888888888889,29.08888888888889,11.133333333333333,13.644444444444444,-8.511111111111111,-14.844444444444445
2020-09-23 18:58:00,-12.2,8.933333333333334,-26.266666666666666,-6.066666666666666,-13.8,-23.511111111111113,5.866666666666666,29.177777777777777,10.977777777777778,13.71111111111111,-8.555555555555555,-14.911111111111111
2020-09-23 18:59:00,-12.333333333333334,8.822222222222223,-26.4,-6.155555555555556,-13.755555555555556,-23.711111111111112,5.888888888888889,29.266666666666666,10.844444444444445,13.755555555555556,-8.577777777777778,-14.977777777777778
2020-09-23 19:00:00,-12.422222222222222,8.71111111111111,-26.533333333333335,-6.222222222222222,-13.688888888888888,-23.88888888888889,5.911111111111111,29.355555555555554,10.666666666666666,13.822222222222223,-8.6,-15.044444444444444
2020-09-23 19:01:00,-12.511111111111111,8.644444444444444,-26.644444444444446,-6.311111111111111,-13.6,-24.022222222222222,5.933333333333334,29.488888888888887,10.511111111111111,13.866666666666667,-8.6,-15.133333333333333
2020-09-23 19:02:00,-12.6,8.577777777777778,-26.711111111111112,-6.444444444444445,-13.511111111111111,-24.155555555555555,6.0,29.622222222222224,10.355555555555556,13.933333333333334,-8.555555555555555,-15.244444444444444
2020-09-23 19:03:00,-12.644444444444444,8.511111111111111,-26.77777777777778,-6.555555555555555,-13.422222222222222,-24.288888888888888,6.066666666666666,29.77777777777778,10.222222222222221,14.022222222222222,-8.488888888888889,-15.355555555555556
2020-09-23 19:04:00,-12.666666666666666,8.422222222222222,-26.844444444444445,-6.666666666666667,-13.311111111111112,-24.444444444444443,6.133333333333334,29.91111111111111,10.088888888888889,14.088888888888889,-8.422222222222222,-15.488888888888889
2020-09-23 19:05:00,-12.688888888888888,8.355555555555556,-26.91111111111111,-6.7555555555555555,-13.2,-24.57777777777778,6.2,30.044444444444444,9.977777777777778,14.177777777777777,-8.377777777777778,-15.6
2020-09-23 19:06:00,-12.71111111111111,8.311111111111112,-26.955555555555556,-6.844444444444444,-13.044444444444444,-24.68888888888889,6.288888888888889,30.155555555555555,9.822222222222223,14.311111111111112,-8.333333333333334,-15.755555555555556
2020-09-23 19:07:00,-12.777777777777779,8.266666666666667,-26.955555555555556,-6.955555555555556,-12.88888888888889,-24.77777777777778,6.377777777777778,30.31111111111111,9.644444444444444,14.466666666666667,-8.28888888888889,-15.911111111111111
2020-09-23 19:08:00,-12.822222222222223,8.266666666666667,-26.91111111111111,-7.022222222222222,-12.755555555555556,-24.866666666666667,6.466666666666667,30.488888888888887,9.444444444444445,14.644444444444444,-8.266666666666667,-16.066666666666666
2020-09-23 19:09:00,-12.866666666666667,8.28888888888889,-26.844444444444445,-7.066666666666666,-12.6,-24.955555555555556,6.511111111111111,30.644444444444446,9.266666666666667,14.8,-8.222222222222221,-16.266666666666666
2020-09-23 19:10:00,-12.866666666666667,8.355555555555556,-26.733333333333334,-7.133333333333334,-12.466666666666667,-25.044444444444444,6.5777777777777775,30.77777777777778,9.088888888888889,14.955555555555556,-8.155555555555555,-16.444444444444443
2020-09-23 19:11:00,-12.911111111111111,8.466666666666667,-26.6,-7.222222222222222,-12.377777777777778,-25.08888888888889,6.644444444444445,30.91111111111111,8.911111111111111,15.11111111111111,-8.133333333333333,-16.57777777777778
2020-09-23 19:12:00,-12.933333333333334,8.555555555555555,-26.444444444444443,-7.333333333333333,-12.311111111111112,-25.08888888888889,6.711111111111111,31.022222222222222,8.71111111111111,15.222222222222221,-8.088888888888889,-16.666666666666668
2020-09-23 19:13:00,-12.955555555555556,8.644444444444444,-26.31111111111111,-7.444444444444445,-12.28888888888889,-25.11111111111111,6.777777777777778,31.155555555555555,8.555555555555555,15.311111111111112,-8.022222222222222,-16.711111111111112
2020-09-23 19:14:00,-13.0,8.733333333333333,-26.177777777777777,-7.5777777777777775,-12.266666666666667,-25.08888888888889,6.844444444444444,31.266666666666666,8.422222222222222,15.444444444444445,-7.911111111111111,-16.733333333333334
2020-09-23 19:15:00,-13.0,8.866666666666667,-26.066666666666666,-7.688888888888889,-12.222222222222221,-25.066666666666666,6.866666666666666,31.377777777777776,8.28888888888889,15.533333333333333,-7.7555555555555555,-16.755555555555556
2020-09-23 19:16:00,-12.977777777777778,8.977777777777778,-25.977777777777778,-7.7555555555555555,-12.155555555555555,-25.044444444444444,6.911111111111111,31.444444444444443,8.155555555555555,15.644444444444444,-7.622222222222222,-16.8
2020-09-23 19:17:00,-12.911111111111111,9.066666666666666,-25.91111111111111,-7.777777777777778,-12.088888888888889,-24.977777777777778,6.933333333333334,31.488888888888887,8.0,15.755555555555556,-7.488888888888889,-16.866666666666667
2020-09-23 19:18:00,-12.844444444444445,9.133333333333333,-25.822222222222223,-7.8,-12.066666666666666,-24.88888888888889,6.911111111111111,31.533333333333335,7.844444444444444,15.866666666666667,-7.355555555555555,-16.933333333333334
2020-09-23 19:19:00,-12.755555555555556,9.155555555555555,-25.755555555555556,-7.866666666666666,-12.088888888888889,-24.8,6.866666666666666,31.622222222222224,7.688888888888889,16.022222222222222,-7.2444444444444445,-16.977777777777778
2020-09-23 19:20:00,-12.622222222222222,9.222222222222221,-25.68888888888889,-7.977777777777778,-12.066666666666666,-24.68888888888889,6.8,31.711111111111112,7.511111111111111,16.22222222222222,-7.133333333333334,-17.0
2020-09-23 19:21:00,-12.533333333333333,9.266666666666667,-25.622222222222224,-8.088888888888889,-12.088888888888889,-24.622222222222224,6.688888888888889,31.8,7.355555555555555,16.4,-7.044444444444444,-17.022222222222222
2020-09-23 19:22:00,-12.444444444444445,9.28888888888889,-25.533333333333335,-8.2,-12.133333333333333,-24.511111111111113,6.5777777777777775,31.88888888888889,7.2,16.6,-6.933333333333334,-17.022222222222222
2020-09-23 19:23:00,-12.311111111111112,9.311111111111112,-25.444444444444443,-8.311111111111112,-12.177777777777777,-24.444444444444443,6.488888888888889,31.977777777777778,7.066666666666666,16.822222222222223,-6.822222222222222,-17.0
2020-09-23 19:24:00,-12.177777777777777,9.333333333333334,-25.4,-8.466666666666667,-12.2,-24.42222222222222,6.4,32.022222222222226,6.955555555555556,17.044444444444444,-6.711111111111111,-16.933333333333334
2020-09-23 19:25:00,-12.066666666666666,9.333333333333334,-25.355555555555554,-8.6,-12.222222222222221,-24.4,6.288888888888889,32.044444444444444,6.822222222222222,17.244444444444444,-6.622222222222222,-16.866666666666667
2020-09-23 19:26:00,-11.955555555555556,9.333333333333334,-25.288888888888888,-8.755555555555556,-12.244444444444444,-24.4,6.2,32.111111111111114,6.733333333333333,17.466666666666665,-6.533333333333333,-16.844444444444445
2020-09-23 19:27:00,-11.844444444444445,9.333333333333334,-25.22222222222222,-8.911111111111111,-12.28888888888889,-24.4,6.111111111111111,32.17777777777778,6.622222222222222,17.644444444444446,-6.488888888888889,-16.822222222222223
2020-09-23 19:28:00,-11.71111111111111,9.311111111111112,-25.155555555555555,-9.088888888888889,-12.333333333333334,-24.377777777777776,6.022222222222222,32.2,6.511111111111111,17.844444444444445,-6.466666666666667,-16.8
2020-09-23 19:29:00,-11.6,9.333333333333334,-25.133333333333333,-9.266666666666667,-12.4,-24.355555555555554,5.933333333333334,32.2,6.4,18.022222222222222,-6.4,-16.77777777777778
2020-09-23 19:30:00,-11.466666666666667,9.333333333333334,-25.133333333333333,-9.444444444444445,-12.466666666666667,-24.355555555555554,5.866666666666666,32.2,6.266666666666667,18.155555555555555,-6.333333333333333,-16.77777777777778
2020-09-23 19:31:00,-11.311111111111112,9.355555555555556,-25.177777777777777,-9.622222222222222,-12.533333333333333,-24.355555555555554,5.844444444444444,32.15555555555556,6.133333333333334,18.31111111111111,-6.266666666666667,-16.77777777777778
2020-09-23 19:32:00,-11.155555555555555,9.377777777777778,-25.22222222222222,-9.822222222222223,-12.622222222222222,-24.377777777777776,5.844444444444444,32.13333333333333,6.022222222222222,18.511111111111113,-6.2,-16.8
2020-09-23 19:33:00,-11.0,9.4,-25.288888888888888,-10.022222222222222,-12.71111111111111,-24.42222222222222,5.866666666666666,32.111111111111114,5.888888888888889,18.755555555555556,-6.133333333333334,-16.8
2020-09-23 19:34:00,-10.844444444444445,9.377777777777778,-25.355555555555554,-10.244444444444444,-12.8,-24.488888888888887,5.888888888888889,32.08888888888889,5.7555555555555555,18.955555555555556,-6.044444444444444,-16.822222222222223
2020-09-23 19:35:00,-10.666666666666666,9.377777777777778,-25.42222222222222,-10.488888888888889,-12.911111111111111,-24.511111111111113,5.933333333333334,32.044444444444444,5.6,19.155555555555555,-6.0,-16.822222222222223
2020-09-23 19:36:00,-10.511111111111111,9.377777777777778,-25.488888888888887,-10.733333333333333,-13.044444444444444,-24.555555555555557,6.0,32.022222222222226,5.444444444444445,19.377777777777776,-5.977777777777778,-16.866666666666667
2020-09-23 19:37:00,-10.355555555555556,9.4,-25.555555555555557,-11.0,-13.177777777777777,-24.622222222222224,6.088888888888889,31.977777777777778,5.266666666666667,19.6,-5.977777777777778,-16.933333333333334
2020-09-23 19:38:00,-10.177777777777777,9.466666666666667,-25.622222222222224,-11.244444444444444,-13.311111111111112,-24.666666666666668,6.155555555555556,31.933333333333334,5.088888888888889,19.844444444444445,-6.0,-17.022222222222222
2020-09-23 19:39:00,-10.0,9.533333333333333,-25.68888888888889,-11.533333333333333,-13.488888888888889,-24.666666666666668,6.2444444444444445,31.866666666666667,4.888888888888889,20.066666666666666,-6.0,-17.08888888888889
2020-09-23 19:40:00,-9.844444444444445,9.622222222222222,-25.755555555555556,-11.822222222222223,-13.666666666666666,-24.711111111111112,6.311111111111111,31.77777777777778,4.711111111111111,20.266666666666666,-5.977777777777778,-17.2
2020-09-23 19:41:00,-9.688888888888888,9.666666666666666,-25.8,-12.088888888888889,-13.844444444444445,-24.711111111111112,6.377777777777778,31.644444444444446,4.511111111111111,20.466666666666665,-5.955555555555556,-17.288888888888888
2020-09-23 19:42:00,-9.577777777777778,9.755555555555556,-25.844444444444445,-12.377777777777778,-14.022222222222222,-24.733333333333334,6.444444444444445,31.555555555555557,4.311111111111111,20.68888888888889,-5.933333333333334,-17.377777777777776
2020-09-23 19:43:00,-9.488888888888889,9.8,-25.933333333333334,-12.666666666666666,-14.155555555555555,-24.755555555555556,6.488888888888889,31.511111111111113,4.111111111111111,20.88888888888889,-5.866666666666666,-17.466666666666665
2020-09-23 19:44:00,-9.4,9.844444444444445,-25.977777777777778,-12.955555555555556,-14.28888888888889,-24.755555555555556,6.511111111111111,31.488888888888887,3.933333333333333,21.066666666666666,-5.777777777777778,-17.555555555555557
2020-09-23 19:45:00,-9.311111111111112,9.88888888888889,-26.0,-13.266666666666667,-14.466666666666667,-24.77777777777778,6.511111111111111,31.511111111111113,3.7555555555555555,21.2,-5.688888888888889,-17.644444444444446
2020-09-23 19:46:00,-9.244444444444444,9.88888888888889,-26.044444444444444,-13.555555555555555,-14.622222222222222,-24.844444444444445,6.488888888888889,31.511111111111113,3.5555555555555554,21.31111111111111,-5.6,-17.711111111111112
2020-09-23 19:47:00,-9.177777777777777,9.844444444444445,-26.133333333333333,-13.822222222222223,-14.755555555555556,-24.91111111111111,6.4222222222222225,31.511111111111113,3.4,21.377777777777776,-5.511111111111111,-17.8
2020-09-23 19:48:00,-9.155555555555555,9.822222222222223,-26.244444444444444,-14.088888888888889,-14.88888888888889,-24.977777777777778,6.333333333333333,31.466666666666665,3.2,21.4,-5.466666666666667,-17.866666666666667
2020-09-23 19:49:00,-9.11111111111111,9.844444444444445,-26.355555555555554,-14.333333333333334,-15.0,-25.0,6.266666666666667,31.42222222222222,3.022222222222222,21.444444444444443,-5.444444444444445,-17.91111111111111
2020-09-23 19:50:00,-9.066666666666666,9.866666666666667,-26.444444444444443,-14.577777777777778,-15.11111111111111,-25.0,6.222222222222222,31.377777777777776,2.8666666666666667,21.488888888888887,-5.4222222222222225,-17.955555555555556
2020-09-23 19:51:00,-9.0,9.88888888888889,-26.555555555555557,-14.822222222222223,-15.266666666666667,-25.022222222222222,6.177777777777778,31.355555555555554,2.7333333333333334,21.488888888888887,-5.4222222222222225,-18.0
2020-09-23 19:52:00,-8.933333333333334,9.88888888888889,-26.711111111111112,-15.022222222222222,-15.377777777777778,-25.044444444444444,6.111111111111111,31.333333333333332,2.6,21.466666666666665,-5.4,-18.044444444444444
2020-09-23 19:53:00,-8.88888888888889,9.88888888888889,-26.866666666666667,-15.222222222222221,-15.488888888888889,-25.066666666666666,6.066666666666666,31.31111111111111,2.4444444444444446,21.444444444444443,-5.377777777777778,-18.08888888888889
2020-09-23 19:54:00,-8.88888888888889,9.88888888888889,-27.044444444444444,-15.422222222222222,-15.577777777777778,-25.08888888888889,6.044444444444444,31.31111111111111,2.2666666666666666,21.466666666666665,-5.355555555555555,-18.11111111111111
2020-09-23 19:55:00,-8.88888888888889,9.844444444444445,-27.22222222222222,-15.622222222222222,-15.666666666666666,-25.133333333333333,6.0,31.333333333333332,2.088888888888889,21.488888888888887,-5.377777777777778,-18.133333333333333
2020-09-23 19:56:00,-8.844444444444445,9.8,-27.42222222222222,-15.777777777777779,-15.755555555555556,-25.177777777777777,5.955555555555556,31.4,1.9555555555555555,21.488888888888887,-5.4,-18.155555555555555
2020-09-23 19:57:00,-8.822222222222223,9.777777777777779,-27.644444444444446,-15.911111111111111,-15.844444444444445,-25.244444444444444,5.888888888888889,31.444444444444443,1.8666666666666667,21.533333333333335,-5.444444444444445,-18.177777777777777
2020-09-23 19:58:00,-8.777777777777779,9.777777777777779,-27.822222222222223,-16.08888888888889,-15.911111111111111,-25.333333333333332,5.822222222222222,31.488888888888887,1.7333333333333334,21.57777777777778,-5.511111111111111,-18.2
2020-09-23 19:59:00,-8.755555555555556,9.777777777777779,-27.977777777777778,-16.266666666666666,-16.0,-25.466666666666665,5.711111111111111,31.533333333333335,1.5555555555555556,21.57777777777778,-5.5777777777777775,-18.22222222222222
2020-09-23 20:00:00,-8.777777777777779,9.755555555555556,-28.08888888888889,-16.466666666666665,-16.08888888888889,-25.622222222222224,5.622222222222222,31.555555555555557,1.4222222222222223,21.6,-5.666666666666667,-18.244444444444444
2020-09-23 20:01:00,-8.822222222222223,9.733333333333333,-28.2,-16.711111111111112,-16.2,-25.733333333333334,5.488888888888889,31.6,1.3333333333333333,21.57777777777778,-5.7555555555555555,-18.244444444444444
2020-09-23 20:02:00,-8.911111111111111,9.71111111111111,-28.288888888888888,-16.955555555555556,-16.288888888888888,-25.866666666666667,5.377777777777778,31.644444444444446,1.288888888888889,21.57777777777778,-5.822222222222222,-18.2
2020-09-23 20:03:00,-9.0,9.71111111111111,-28.377777777777776,-17.22222222222222,-16.377777777777776,-26.022222222222222,5.311111111111111,31.68888888888889,1.2222222222222223,21.57777777777778,-5.911111111111111,-18.133333333333333
2020-09-23 20:04:00,-9.11111111111111,9.71111111111111,-28.466666666666665,-17.488888888888887,-16.444444444444443,-26.133333333333333,5.222222222222222,31.733333333333334,1.1777777777777778,21.57777777777778,-5.955555555555556,-18.08888888888889
2020-09-23 20:05:00,-9.222222222222221,9.688888888888888,-28.6,-17.755555555555556,-16.555555555555557,-26.288888888888888,5.155555555555556,31.77777777777778,1.1333333333333333,21.57777777777778,-6.0,-18.044444444444444
2020-09-23 20:06:00,-9.311111111111112,9.666666666666666,-28.733333333333334,-18.044444444444444,-16.622222222222224,-26.42222222222222,5.133333333333334,31.822222222222223,1.0666666666666667,21.622222222222224,-6.044444444444444,-18.044444444444444
2020-09-23 20:07:00,-9.422222222222222,9.666666666666666,-28.844444444444445,-18.333333333333332,-16.666666666666668,-26.555555555555557,5.133333333333334,31.866666666666667,0.9777777777777777,21.666666666666668,-6.111111111111111,-18.022222222222222
2020-09-23 20:08:00,-9.577777777777778,9.666666666666666,-28.933333333333334,-18.644444444444446,-16.711111111111112,-26.68888888888889,5.133333333333334,31.91111111111111,0.8444444444444444,21.68888888888889,-6.177777777777778,-18.044444444444444
2020-09-23 20:09:00,-9.71111111111111,9.688888888888888,-29.022222222222222,-18.933333333333334,-16.755555555555556,-26.822222222222223,5.111111111111111,31.977777777777778,0.7333333333333333,21.666666666666668,-6.2444444444444445,-18.11111111111111
2020-09-23 20:10:00,-9.822222222222223,9.733333333333333,-29.08888888888889,-19.266666666666666,-16.822222222222223,-26.955555555555556,5.111111111111111,32.06666666666667,0.6222222222222222,21.644444444444446,-6.266666666666667,-18.155555555555555
2020-09-23 20:11:00,-9.955555555555556,9.755555555555556,-29.155555555555555,-19.555555555555557,-16.88888888888889,-27.08888888888889,5.111111111111111,32.13333333333333,0.5111111111111111,21.644444444444446,-6.311111111111111,-18.2
2020-09-23 20:12:00,-10.088888888888889,9.777777777777779,-29.244444444444444,-19.822222222222223,-16.933333333333334,-27.177777777777777,5.155555555555556,32.15555555555556,0.4222222222222222,21.666666666666668,-6.333333333333333,-18.266666666666666
2020-09-23 20:13:00,-10.266666666666667,9.822222222222223,-29.355555555555554,-20.044444444444444,-17.0,-27.266666666666666,5.2444444444444445,32.22222222222222,0.3111111111111111,21.666666666666668,-6.355555555555555,-18.31111111111111
2020-09-23 20:14:00,-10.4,9.844444444444445,-29.466666666666665,-20.244444444444444,-17.022222222222222,-27.355555555555554,5.333333333333333,32.31111111111111,0.2,21.644444444444446,-6.377777777777778,-18.333333333333332
2020-09-23 20:15:00,-10.511111111111111,9.911111111111111,-29.6,-20.444444444444443,-17.044444444444444,-27.444444444444443,5.4222222222222225,32.355555555555554,0.1111111111111111,21.622222222222224,-6.377777777777778,-18.333333333333332
